Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,County,EV Connector Types,,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID
ELEC,CARCHARGING,204 E 80th St,"SFG GARAGE 1; To use the charging station, see the valet attendant. SFG GARAGE 2; To use the charging station, see valet attendant.",New York,NY,10075,New York,J1772,,,2,,,ChargePoint Network,200-8,40.774703,-73.956695,6/12/19,53125
ELEC,iPark NYC 345 East Garage - Tesla Destination,345 East 80th St,,New York,NY,10075,New York,TESLA,,,2,,,Tesla Destination,200-9,40.773471,-73.952304,5/9/19,115105
ELEC,Parkright 300 E 77th St - Tesla Destination,300 East 77th St,,New York,NY,10075,New York,TESLA,,,2,,,Tesla Destination,200-9,40.771689,-73.955816,5/9/19,115085
ELEC,imPark 422 E 79th Street - Tesla Destination,422 E 79th St,,New York,NY,10075,New York,TESLA,,,2,,,Tesla Destination,200-8,40.771766,-73.951838,5/9/19,115132
ELEC,SFG Garage,204 E 80th Street,,New York,NY,10075,New York,J1772,,,2,,,Blink Network,GPS,40.774436,-73.956354,7/31/19,124696
ELEC,GGMC Parking 50 E 79th St Garage - Tesla Destination,50 E 79th St,,New York,NY,10075,New York,TESLA,,,2,,,Tesla Destination,200-9,40.775932,-73.961937,5/9/19,115144
ELEC,iPark 530 E 80th Street - Tesla Destination,530 E 80th St,,New York,NY,10075,New York,TESLA,,,2,,,Tesla Destination,200-8,40.771136,-73.948252,5/9/19,115151
ELEC,GGMC Parking 415 E 79th - Tesla Destination,415 E 79th St,,New York,NY,10075,New York,TESLA,,,2,,,Tesla Destination,200-8,40.772197,-73.95183,5/9/19,115127
ELEC,1345 Parking Garage - Tesla Destination,1345 6th Ave,,New York,NY,10105,New York,TESLA,,,2,,,Tesla Destination,GPS,40.76351,-73.979364,5/9/19,115012
ELEC,CARCHARGING,1 Pennsylvania Plaza,ICON-1 PENN PLA; See valet attendant for charging station,New York,NY,10119,New York,J1772 ,,1,1,,,ChargePoint Network,GPS,40.75147,-73.9927795,6/12/19,56001
ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,Entrance on 205 E 87th St or 206 E 88th  St between 2nd & 3rd Ave ,New York,NY,10128,New York,J1772,,,1,,,Blink Network,GPS,40.779901,-73.952675,7/31/19,96488
ELEC,CARCHARGING,215 E 96th St,CARNEGIE HILL#1; See valet attendant for instructions CARNEGIE HILL#2; See Valet attendant for instructions.,New York,NY,10128,New York,J1772 ,,1,2,,,ChargePoint Network,200-9,40.78513,-73.947969,6/12/19,49582
ELEC,Rapidpark 340 94th Street - Tesla Destination,340 E 94th St,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-8,40.781961,-73.946209,5/9/19,115104
ELEC,Carnegie Hill,215 E 96th St,,New York,NY,10128,New York,J1772,,,2,,,Blink Network,GPS,40.784865,-73.948526,7/31/19,124831
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-8,40.776302,-73.944521,5/9/19,115153
ELEC,GGMC Parking Carnegie Garage - Tesla Destination,40 E 94th St,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-9,40.785524,-73.95496,5/9/19,115117
ELEC,RapidPark 600 Columbus Ave - Tesla Destination,600 Columbus Ave,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-9,40.788716,-73.970934,5/9/19,115169
ELEC,GGMC Yorkville Car Park - Tesla Destination,230 E 92nd St,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-8,40.782163,-73.95059,5/9/19,115060
ELEC,Strathmore,400 E 84th St,,New York,NY,10128,New York,J1772,,,2,,,Blink Network,GPS,40.775203,-73.950295,7/31/19,124832
ELEC,MPG 340 East 93rd - Tesla Destination,340 E 93rd St,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-8,40.781375,-73.946721,5/9/19,115103
ELEC,iPark NYC The Carnegie Garage - Tesla Destination,200 E 94th St,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-9,40.783355,-73.949998,5/9/19,115043
ELEC,GGMC Ruppert Car Park - Tesla Destination,245 E 90th St,,New York,NY,10128,New York,TESLA,,,2,,,Tesla Destination,200-8,40.780918,-73.950526,5/9/19,115066
ELEC,BEAM CHARGING,375 Park Ave,SEAGRAMS BLDG; See valet attendant to use charging station.,New York,NY,10152,New York,J1772,,,2,,,ChargePoint Network,GPS,40.758462,-73.972211,6/12/19,51683
ELEC,Icon Parking 150 E 58th Street - Tesla Destination,150 E 58th St,,New York,NY,10155,New York,TESLA,,,2,,,Tesla Destination,200-9,40.76161,-73.96775,5/9/19,115019
ELEC,MP 225 LLC,225 Rector Pl,"NS1-225 RECTOR; First level of garage, east wall near garage cashier office",New York,NY,10280,New York,J1772,,,2,,,ChargePoint Network,GPS,40.7092248,-74.0161545,6/12/19,52290
ELEC,Standard Parking Gateway Plaza Garage - Tesla Destination,339 South End Ave,,New York,NY,10280,New York,TESLA,,,2,,,Tesla Destination,200-8,40.710652,-74.016396,5/9/19,115102
ELEC,GGMC The Cove - Tesla Destination,99 Battery Pl,,New York,NY,10280,New York,TESLA,,,2,,,Tesla Destination,200-9,40.707624,-74.016593,5/9/19,115197
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,,New York,NY,10280,New York,TESLA,,,2,,,Tesla Destination,200-9,40.706643,-74.018095,5/9/19,115143
ELEC,Quik Park Little West LLC - Tesla Destination,70 Little West St,,New York,NY,10280,New York,TESLA,,,2,,,Tesla Destination,200-9,40.706976,-74.016962,5/9/19,115179
ELEC,Icon Parking 237 West Thames - Tesla Destination,237 W Thames,,New York,NY,10280,New York,TESLA,,,2,,,Tesla Destination,200-8,40.708465,-74.016762,5/9/19,115062
ELEC,Greenlots - 92052,250 Vesey St,,New York,NY,10281,New York,J1772,,,2,,,Greenlots,200-9,40.713828,-74.015909,7/29/19,99159
ELEC,Greenlots - 92086,200 Liberty,,New York,NY,10281,New York,J1772,,,2,,,Greenlots,200-9,40.710905,-74.015585,7/29/19,99175
ELEC,ALBANESE ORG,20 River Terrace,NS1-20RIVER TER THE SOLAIRE ST1,New York,NY,10282,New York,J1772 J1772COMBO,,,2,1,,ChargePoint Network,200-9,40.716604,-74.016103,6/12/19,77133
ELEC,CARCHARGING,325 North End Ave,TRIBECA GREEN 1; See valet attendant to use charging station,New York,NY,10282,New York,J1772,,,1,,,ChargePoint Network,GPS,40.71695,-74.014948,6/12/19,53451
ELEC,ALBANESE ORG,95 North End Ave,NS1-211NORTHEND,New York,NY,10282,New York,J1772,,,2,,,ChargePoint Network,GPS,40.7151023,-74.0163292,6/12/19,77132
ELEC,Quik Park 40 Riverside Blvd - Tesla Destination,251 W 62nd St,,New York,NY,10282,New York,TESLA,,,2,,,Tesla Destination,200-8,40.773464,-73.989532,5/9/19,115070
ELEC,Saint George Courthouse,54 Central Ave,,Staten Island,NY,10301,Richmond,J1772,,,5,,,EV Connect,200-9,40.63947,-74.076912,5/9/19,65296
ELEC,Nissan of Staten Island,1976 Hylan Blvd,,Staten Island,NY,10306,Richmond,J1772,,,1,,,,200-9,40.581432,-74.097694,7/9/18,99500
ELEC,Angelina's Ristorante - Tesla Destination,399 Ellis St,,Staten Island,NY,10307,Richmond,TESLA,,,3,,,Tesla Destination,200-9,40.51337,-74.25137,5/9/19,115240
ELEC,Dana Ford Lincoln,266 W Service Rd,,Staten Island,NY,10314,Richmond,J1772,,,1,,,,200-8,40.564507,-74.196034,4/8/19,64140
ELEC,Gateway Center at Bronx Terminal Market,610 Exterior St,Level 1 across from Home Depot lot near  the Parking Customer Service Window ,Bronx,NY,10451,Bronx,J1772,,,1,,,Blink Network,GPS,40.822142,-73.931128,7/31/19,96647
ELEC,East 149th Street Municipal Parking Garage,315 E 149th St,,Bronx,NY,10451,Bronx,J1772,,,3,,,EV Connect,200-9,40.817326,-73.920914,5/9/19,65291
ELEC,MP 102 LLC,401 Bedford Park Blvd,"MP GARDEN; 2nd level of garage, Bedford Park side",Bronx,NY,10458,Bronx,J1772,,,2,,,ChargePoint Network,GPS,40.8671646,-73.8831863,6/12/19,46412
ELEC,WCS,2300 Southern Blvd,NS1 SOUTHERN; -,Bronx,NY,10460,Bronx,J1772,,,2,,,ChargePoint Network,200-9,40.850625,-73.8811322,6/12/19,51676
ELEC,WCS,Boston Rd,NS1 ASIA NS1 BOSTON RD; Bronx zoo Asia Parking lot,Bronx,NY,10460,Bronx,J1772,,,3,,,ChargePoint Network,GPS,40.8466117,-73.876323,6/12/19,104341
ELEC,ATAHOUSING407,1734-1774 Mulford Ave,"HAZEL TOWERS 1; Restricted for use to residents only, station is between Spaces #158 &amp; #159",Bronx,NY,10461,Bronx,J1772,,,2,,,ChargePoint Network,GPS,40.8468211,-73.8346327,6/12/19,52016
ELEC,Century Parking Corp - Tesla Destination,2600 Netherland Ave,,Bronx,NY,10463,Bronx,TESLA,,,4,,,Tesla Destination,200-9,40.878611,-73.914792,5/9/19,114888
ELEC,MONTEFIOREMOSES,613 E 233rd St,"WAKEFIELD; Located in the 24 hour garage at Montefiori Wakefield Campus.  Right side of garage entrance, in line of sight with attendant booth.  ",Bronx,NY,10466,Bronx,J1772,,,2,,,ChargePoint Network,GPS,40.894881,-73.860525,6/12/19,53110
ELEC,MONTEFIOREMOSES,111 E 210th St,"MOSES; Located in the Montefiori Moses Center parking garage, Rochambeau entrance ",New York,NY,10467,Bronx,J1772,,,2,,,ChargePoint Network,GPS,40.8797184,-73.8803938,6/12/19,53124
ELEC,Jerome-Gun Hill Road - Municipal Parking Garage,3510 Jerome Ave,,New York,NY,10467,Bronx,J1772,,,5,,,EV Connect,GPS,40.882958,-73.880725,6/6/19,123102
ELEC,Parking Garage,2478 Jerome Ave,,Bronx,NY,10468,Bronx,J1772,,,3,,,EV Connect,200-8,40.863131,-73.900529,5/9/19,94830
ELEC,LAFAYETTE BOYNT,901 Boynton Ave,"LAF BOYNT 1; Lot entrance at Story and Elder, charging station is immediately to the right of the entrance, between spaces 579 &amp; 580",Bronx,NY,10473,Bronx,J1772,,,2,,,ChargePoint Network,GPS,40.8214511,-73.8776415,6/12/19,51297
ELEC,Mall at Bay Plaza - Tesla Supercharger,260 Baychester Ave,,Bronx,NY,10475,Bronx,TESLA,,,,12,,Tesla,GPS,40.863317,-73.828856,6/6/19,122866
ELEC,Somers Commons Shopping Center,80 Route 6,,Baldwin Place,NY,10505,Westchester,CHADEMO J1772COMBO,,,,2,,eVgo Network,GPS,41.34334,-73.75728,7/31/19,93700
ELEC,AutoZone Auto Parts,57 Route 6,,Baldwin Place,NY,10505,Westchester,J1772,,,1,,,EV Connect,GPS,41.3460931,-73.7567311,6/6/19,123121
ELEC,BEDFORDEV,65 Greenwich Rd,MEMORIAL PARK 1; Bedford Village Memorial Park (near exit),Bedford,NY,10506,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.1970582,-73.644729,6/12/19,88543
ELEC,BEDFORDEV,321 Bedford Rd.,TOWN HALL; Bedford Town Hall - side parking lot,Bedford Hills,NY,10507,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.2398198,-73.6990734,6/12/19,88540
ELEC,BEDFORDEV,11 Railroad Ave,METRO NORTH RR1; Bedford Hills Metro North Train Station ,Bedford Hills,NY,10507,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.2373612,-73.7001054,6/12/19,88539
ELEC,BEDFORDEV,60 Haines Rd.,MEMORIAL PARK 2; Bedford Hills Memorial Park (near Soccer Field),Bedford Hills,NY,10507,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.2341135,-73.7066215,6/12/19,88541
ELEC,BEDFORD_EV,307 Bedford Rd,TOWN COURT 2; Near left side enterance ,Bedford Hills,NY,10507,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.2397246,-73.698992,6/12/19,116979
ELEC,BREWSTER HONDA,2 Allview Ave,STATION01; Outside Service center garage ,Brewster,NY,10509,Putnam,J1772,,,2,,,ChargePoint Network,200-9,41.3959906,-73.6053729,6/12/19,118998
ELEC,Putnam Plaza Shopping Center,1872 Route 6,,Carmel,NY,10512,Putnam,CHADEMO J1772COMBO,,,,2,,eVgo Network,GPS,41.41401,-73.66824,7/31/19,93701
ELEC,Chappaqua Metro - North Train Station,108 Allen Pl,Exit 32 off Saw Mill River Parkway,Chappaqua,NY,10514,Westchester,J1772,,,3,,,EV Connect,200-8,41.159228,-73.773508,5/9/19,65273
ELEC,Gedney Park,155 Millwood Rd,,Chappaqua,NY,10514,Westchester,J1772,,,1,,,EV Connect,GPS,41.184415,-73.79618,6/6/19,123070
ELEC,New Castle Town,200 S Greeley Ave,,Chappaqua,NY,10514,Westchester,J1772,,,1,,,EV Connect,GPS,41.1554224,-73.7746444,6/6/19,123079
ELEC,Chappaqua Train Station,Allan Pl,,Chappaqua,NY,10514,Westchester,J1772,,,2,,,EV Connect,GPS,41.159024,-73.773454,6/6/19,123143
ELEC,Metro-North Train Station - Cortlandt,2 Memorial Dr,,Cortlandt Manor,NY,10520,Westchester,J1772,,,4,,,,200-9,41.245835,-73.921543,4/8/19,65283
ELEC,MUNICIPAL BLDG,1 Van Wyck St,PUBLIC - B; North side of Municipal Building,Croton-on-Hudson,NY,10520,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.208506,-73.8875003,6/12/19,122766
ELEC,MAIN LOT,112 Main St,"EV 1; -Village Hall, Cross Elm, Cross Oak",Dobbs Ferry,NY,10522,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.0156911,-73.8745317,6/12/19,104699
ELEC,JLRWHITEPLAINS,295 E Main St,DC FAST 01; Service area DC FAST 02; Main parking lot  SHOP 01; Rear of building ,Elmsford,NY,10523,Westchester,J1772 J1772COMBO,,,1,2,,ChargePoint Network,200-9,41.047563,-73.806333,6/12/19,100430
ELEC,The Garrison and Highlands Country Club - Tesla Destination,1 Snakehill Rd,,Garrison,NY,10524,Putnam,TESLA,,,2,,,Tesla Destination,200-8,41.381167,-73.912428,5/9/19,114945
ELEC,Dalewood Shopping Center,371 North Central Avenue,,Hartsdale,NY,10530,Westchester,CHADEMO J1772 J1772COMBO,,,1,3,,Electrify America,GPS,41.032196,-73.787087,7/31/19,123817
ELEC,Candela Systems Corp,168 Old Sawmill River Rd,,Hawthorne,NY,10532,Westchester,J1772,,,2,,,EV Connect,GPS,41.097414,-73.8075924,6/6/19,122897
ELEC,Tazza Cafe,186 Katonah Ave,,Katonah,NY,10536,Westchester,CHADEMO J1772COMBO,,,,2,,eVgo Network,GPS,41.25652,-73.68427,7/31/19,93696
ELEC,BEDFORD_EV,70 Katonah Ave.  Lot 1,KATONAH LOT 1; Kotanah Train Metro North - Parking Lot 1,Katonah,NY,10536,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.2598094,-73.6838308,6/12/19,88542
ELEC,BEDFORD_EV,2-42 Jay St Jay Street Lot,JAY ST LOT; Katonah Metro North Train Station - Jay St. Lot,Katonah,NY,10536,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.2591794,-73.6826563,6/12/19,88538
ELEC,MAMARONECK BMW,282-300 W Boston Post Rd,STATION 01,Mamaroneck,NY,10543,Westchester,J1772,,,2,,,ChargePoint Network,GPS,40.9465679,-73.735108,6/12/19,62459
ELEC,HUNTER LOT,141 Prospect Ave,MAMARONECK; On 1st level on south side of garage,Mamaroneck,NY,10543,Westchester,J1772,,,2,,,ChargePoint Network,GPS,40.9495831,-73.735136,6/12/19,99633
ELEC,MOHEGAN LAKE.VW,1744 E Main St,VW_408376_A,Mohegan Lake,NY,10547,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.324305,-73.852224,6/12/19,64439
ELEC,NW HOSPITAL,400 E Main St,NORTH EAST UNIT; Basement Level of Garage - Next to Electric Room NORTH WEST UNIT; Basement Level of Garage - Next to stairs,Mount Kisco,NY,10549,Westchester,J1772,,,4,,,ChargePoint Network,200-8,41.196727,-73.724645,6/12/19,52027
ELEC,WCS,55 South St,MERCH 1,Mount Vernon,NY,10550,Westchester,J1772,,,1,,,ChargePoint Network,GPS,40.9075399,-73.8490789,6/12/19,118338
ELEC,Arcadian Shopping Center,216 S Highland Ave,,Ossining,NY,10562,Westchester,CHADEMO J1772COMBO,,,,2,,eVgo Network,GPS,41.143359,-73.862657,7/31/19,93704
ELEC,OSSINING TOWN,Ryder Park 43 Morningside Drive,RYDER PARK,Ossining,NY,10562,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.1666875,-73.8279249,6/12/19,95017
ELEC,OSSINING,101 NY-9A,"EV 1; Drive into driveway, on the right hand side of property",Ossining,NY,10562,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.1786944,-73.8406187,6/12/19,69704
ELEC,OSSINING TOWN,Louis Engel Park (Waterfront Park) 161-185 Westerly Rd.,LOUIS ENGEL; In parking lot,Ossining,NY,10562,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.1560935,-73.8696397,6/12/19,96726
ELEC,OSSINING TOWN,Cedar Lane Park 235 Cedar Lane,"CEDAR LANE; Once in Park, follow sign to Arts Center",Ossining,NY,10562,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.1916085,-73.8546919,6/12/19,95018
ELEC,Arcadian Shopping Center - Tesla Supercharger,216 S Highland Ave,,Ossining,NY,10562,Westchester,TESLA,,,,12,,Tesla,GPS,41.144012,-73.861277,,127958
ELEC,Cortlandt Train Station,2 Memorial Dr,,Cortlandt Manor,NY,10566,Westchester,J1772,,,4,,,EV Connect,200-9,41.360081,-73.572809,5/9/19,94837
ELEC,Town of Cortlandt,1 Heady St,"Right off Oregon Rd, north of Bear Mountain State Parkway",Cortlandt,NY,10567,Westchester,J1772,,,2,,,EV Connect,200-9,41.310139,-73.905002,5/3/18,65270
ELEC,Gallin Beeler Design Studio,23 Washington Ave,,Pleasantville,NY,10570,Westchester,J1772,,,3,,,EV Connect,GPS,41.135753,-73.7914967,6/6/19,123192
ELEC,Nissan City - Port Chester,225 Boston Post Rd,,Port Chester,NY,10573,Westchester,J1772,,,1,,,,200-9,40.996358,-73.669405,7/9/18,44184
ELEC,MASTERCARD INT,2000 Purchase St,STATIION1 STATION 6 STATION 7 STATION 8 STATION 9,Harrison,NY,10577,Westchester,J1772,,,10,,,ChargePoint Network,200-8,41.024512,-73.711257,6/12/19,118044
ELEC,Courtyard Marriott,631 Midland Ave,,Rye,NY,10580,Westchester,J1772,,,2,,,EV Connect,200-9,40.989535,-73.672445,5/9/19,94858
ELEC,Courtyard Marriott - Rye,631 Midland Ave,,Rye,NY,10580,Westchester,CHADEMO J1772COMBO,,,,8,,eVgo Network,GPS,40.989586,-73.671855,7/31/19,122804
ELEC,Serendipity Labs Inc. - Tesla Destination,80 Theodore Fremd Ave,,Rye,NY,10580,Westchester,TESLA,,,1,,,Tesla Destination,200-9,40.983031,-73.687987,5/9/19,115231
ELEC,Blind Brook Treatment Plant,141 Oakland Beach Ave,,Rye,NY,10580,Westchester,J1772,,,1,,,EV Connect,GPS,40.9653522,-73.6897308,6/6/19,123067
ELEC,Greenville Center,855 Central Park Ave,,Scarsdale,NY,10583,Westchester,CHADEMO J1772COMBO,,,,2,,eVgo Network,GPS,40.99542,-73.818987,7/31/19,93703
ELEC,Greenlots - 92230,14 Freightway,,Scarsdale,NY,10583,Westchester,J1772,,,1,,,Greenlots,GPS,40.98776627,-73.80925751,7/29/19,118059
ELEC,Greenlots - 92229,1001 Post Road,,Scarsdale,NY,10583,Westchester,J1772,,,1,,,Greenlots,GPS,40.98776627,-73.80925751,7/29/19,118058
ELEC,Towne Centre at Somers,325 Route 100,,Somers,NY,10589,Westchester,CHADEMO J1772COMBO,,,,2,,eVgo Network,GPS,41.32562,-73.68772,7/31/19,93699
ELEC,Dunkin Donuts,4 Independent Way,,Brewster,NY,10590,Westchester,J1772,,,4,,,EV Connect,200-9,41.416405,-73.624373,5/9/19,94829
ELEC,Sleepy Hollow Senior Center,55 Elm St,,Sleepy Hollow,NY,10591,Westchester,J1772,,,2,,,EV Connect,200-9,41.08572,-73.865534,5/9/19,94860
ELEC,Tarrytown Metro - North Train Station,4173 Green St,East side of the tracks near Marina. Parking spaces are against the fence by the tracks,Tarrytown,NY,10591,Westchester,J1772,,,3,,,EV Connect,GPS,41.07626119,-73.86568629,2/6/19,65271
ELEC,DOUBLETREEHOTEL,455 S Broadway,DC FAST CHARGER; ChargePoint BMW & VW Express Corridor Location,Tarrytown,NY,10591,Westchester,J1772COMBO,,,,1,,ChargePoint Network,GPS,41.0614105,-73.8628291,6/12/19,71167
ELEC,EV CHARGE460,460 S Broadway,STATION1; -,Tarrytown,NY,10591,Westchester,J1772,,,2,,,ChargePoint Network,200-9,41.0609957,-73.8615245,6/12/19,99546
ELEC,Tarrytown House Estate on the Hudson - Tesla Destination,49 E Sunnyside Ln,,Tarrytown,NY,10591,Westchester,TESLA,,,2,,,Tesla Destination,200-8,41.048273,-73.85744,5/9/19,115242
ELEC,Sheraton Tarrytown Hotel - Tesla Supercharger,600 White Plains Road,,Tarrytown,NY,10591,Westchester,TESLA,,,,12,,Tesla,200-8,41.062191,-73.837523,5/9/19,102346
ELEC,TOWN OF MP,1 Town Hall Plaza,TMP STATION 1 TMP STATION 2,Valhalla,NY,10595,Westchester,J1772,,,3,,,ChargePoint Network,200-9,41.095428,-73.777794,6/12/19,123413
ELEC,Westchester Medical Center,100 Woods Rd,,Valhalla,NY,10595,Westchester,J1772,,,2,,,EV Connect,GPS,41.086676,-73.8060649,6/6/19,123262
ELEC,Nissan of Yorktown Heights,3495 Old Crompond Rd,,Yorktown Heights,NY,10598,Westchester,J1772,,,1,,,,200-8,41.289317,-73.835547,7/9/18,44218
ELEC,Staples Plaza,3379 Crompond Rd,,Yorktown Heights,NY,10598,Westchester,CHADEMO J1772COMBO,,,,2,,eVgo Network,GPS,41.289963,-73.830711,7/31/19,93697
ELEC,IBM Corp - Yorktown Research Center,1101 Kitchawan Rd,Route 134,Yorktown Heights,NY,10598,Westchester,J1772,,,6,,,EV Connect,GPS,41.2157994,-73.8080055,6/6/19,123059
ELEC,Dunkin??? Donuts - Tesla Supercharger,3303 Crompond Rd,,Yorktown Heights,NY,10598,Westchester,TESLA,,,,12,,Tesla,GPS,41.290578,-73.832502,,127957
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,Westchester,J1772,,,6,,,EV Connect,200-9,41.034121,-73.766241,5/9/19,65274
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,Westchester,J1772,,,2,,,EV Connect,200-9,41.026867,-73.767674,5/9/19,65275
ELEC,Lexington-Grove East Garage,100 Main St,Turn right from Main St. Entrance. EVSE facing Dr. Martin Luther King Jr Blvd,White Plains,NY,10601,Westchester,J1772,,,2,,,EV Connect,200-9,41.031464,-73.769946,5/9/19,65278
ELEC,Westchester County Department of Health,134 Main St,,White Plains,NY,10601,Westchester,J1772,,,3,,,EV Connect,200-8,41.031941,-73.769376,5/9/19,94865
ELEC,Parking Lot,1 Lyon Pl,,White Plains,NY,10601,Westchester,J1772,,,2,,,EV Connect,200-9,41.02932,-73.763192,5/9/19,94864
ELEC,Lyons Place Municipal Parking Garage,4 Lyons Pl,"North of Maple Ave. Located on 1st level, just right of entrance",White Plains,NY,10601,Westchester,J1772,,,2,,,EV Connect,200-8,41.02894,-73.763727,6/5/18,65276
ELEC,JLRWHITEPLAINS,265 east Main Street,STATION 01; Main lot,White Plains,NY,10601,Westchester,J1772,,,1,,,ChargePoint Network,GPS,41.0342687,-73.7647019,6/12/19,104576
ELEC,One City Place,One City Pl,,White Plains,NY,10601,Westchester,J1772,,,4,,,EV Connect,GPS,41.0327249,-73.7652379,6/6/19,123270
ELEC,Office Building,50 Haarlem Ave,,White Plains,NY,10603,Westchester,J1772,,,7,,,EV Connect,200-9,41.051099,-73.771738,5/9/19,94867
ELEC,North White Plains Parking,50 Haarlen Ave,,White Plains,NY,10603,Westchester,J1772,,,1,,,EV Connect,GPS,41.051117,-73.771807,6/6/19,123118
ELEC,Metro North - White Plains,101 Fisher Ln,,White Plains,NY,10603,Westchester,J1772,,,10,,,EV Connect,GPS,41.0534449,-73.7724041,6/6/19,123265
ELEC,Westchester Park Center,4 Westchester Park Drive,These stations are for Tenants and their guest use only.,White Plains,NY,10604,Westchester,J1772,,,6,,,SemaCharge Network,GPS,41.0229254,-73.72545,7/31/19,87808
ELEC,PARKING GARAGE,15 Bank St,STATION 1; 1st floor section A3 STATION 2; 1st fl section A3,White Plains,NY,10606,Westchester,J1772,,,4,,,ChargePoint Network,200-9,41.031322,-73.774501,6/12/19,85575
ELEC,NORDEN LOFTS,121 Westmoreland Ave,NORDEN LOFTS 1; East side of bldg. NORDEN LOFTS 2; West side of bldg,White Plains,NY,10606,Westchester,J1772,,,4,,,ChargePoint Network,200-9,41.027432,-73.777595,6/12/19,99448
ELEC,Continuum - Tesla Destination,55 Bank St,,White Plains,NY,10606,Westchester,TESLA,,,5,,,Tesla Destination,200-9,41.029402,-73.774815,5/9/19,115248
ELEC,LASH VW,376 Tarrytown Rd,VW_408340_A,White Plains,NY,10607,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.0430009,-73.796297,6/12/19,70933
ELEC,White Plains Nissan,500 Tarrytown Rd,,White Plains,NY,10607,Westchester,J1772,,,1,,,,200-9,41.043879,-73.801844,7/9/18,44214
ELEC,BMW WESTCHER,525 Tarrytown Rd,STATION 01,White Plains,NY,10607,Westchester,J1772,,,2,,,ChargePoint Network,GPS,41.0433142,-73.8022554,6/12/19,62863
ELEC,City of Yonkers,40 S Broadway,,Yonkers,NY,10701,Westchester,J1772,,,3,,,EV Connect,200-9,40.932276,-73.897606,5/9/19,94870
ELEC,Yonkers Parking Authority,8 Buena Vista Ave,,Yonkers,NY,10701,Westchester,J1772,,,4,,,EV Connect,200-9,40.93427,-73.902149,5/9/19,94871
ELEC,Westchester's Ridge Hill - Tesla Supercharger,Archer Street,,Yonkers,NY,10701,Westchester,TESLA,,,,18,,Tesla,GPS,40.963395,-73.854936,5/9/19,102351
ELEC,STEINSCHINDER,1 Main St,MAIN ST; -,Hastings-on-Hudson,NY,10706,Westchester,J1772,,,2,,,ChargePoint Network,GPS,40.9944451,-73.8826566,6/12/19,123670
ELEC,TUCKAHOE#1,44 Crescent Pl,STATION#1; In the Fisher Avenue Municipal Parking Lot,Tuckahoe,NY,10707,Westchester,J1772,,,2,,,ChargePoint Network,GPS,40.9584038,-73.8195746,6/12/19,67066
ELEC,Central Avenue Nissan,1919 Central Park Ave,,Yonkers,NY,10710,Westchester,CHADEMO J1772 J1772COMBO,,,1,1,,,200-9,40.96453,-73.839438,7/9/18,49678
ELEC,Hampton Inn & Suites Yonkers - Westchester - Tesla Destination,555 Tuckahoe Rd,,Yonkers,NY,10710,Westchester,TESLA,,,1,,,Tesla Destination,200-9,40.954894,-73.849732,5/9/19,115252
ELEC,Nissan of New Rochelle,2533 Palmer Ave,,New Rochelle,NY,10801,Westchester,J1772,,,1,,,,200-8,40.919104,-73.776645,7/9/18,44360
ELEC,Sky Zone Trampoline Park,33 LeCount Pl,,New Rochelle,NY,10801,Westchester,J1772,,,4,,,EV Connect,200-9,40.911315,-73.779296,5/9/19,94853
ELEC,New Roc Parking Deck,33 Lecount Pl,,New Rochelle,NY,10801,Westchester,CHADEMO J1772COMBO,,,,12,,eVgo Network,GPS,40.911425,-73.781383,7/31/19,125756
